id,date,name,category,chain,funds_lost,funds_recovered,funds_returned,scam_type,scam_parent,year
2368,2021-03-04,Meerkat Finance,Yield Aggregator,Binance,30883780.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2369,2021-05-12,xToken,Token,Ethereum,24000000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2370,2021-08-31,Sashimi swap,Exchange (DEX),Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2371,2021-08-31,RooSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2372,,Aubergine Farm,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2373,2021-08-31,LanternSwap,Exchange (DEX),Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2374,2021-08-31,PitbullSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2375,2021-08-31,XAN Swap,Exchange (DEX),Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2376,2021-08-31,Starfall Finance,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2377,2021-08-31,PolySphere,Other,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2378,2021-08-31,Hawk Finance,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2379,2021-08-31,PolyHorse Finance,Other,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2380,2021-08-31,Hamster Farm,Other,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2381,2021-08-31,LayerFarm,Other,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2382,2021-08-31,koroswap finance,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2383,2021-08-31,DonaldSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2384,2021-08-31,Flamingo Lagoon,Exchange (DEX),Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2385,2021-08-31,NutPie,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2386,2021-08-31,WeedSwap,Gaming / Metaverse,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2387,2021-08-31,MewMegaX Token,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2388,2021-08-31,Cat.Moji Swap,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2389,2021-08-31,rabbitfarm.finance,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2390,2021-08-31,RoboBuddy,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2391,2021-08-31,Mew,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2392,2021-08-31,Mew Two,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2393,2021-08-31,Farm Ninja,Yield Aggregator,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2394,2021-08-31,Cupcake Defi,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2395,2021-08-31,Gameboy Finance,Gaming / Metaverse,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2396,2021-08-31,PuffinSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2397,2021-08-31,Secura Finance,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2398,2021-08-31,Hammy Finance,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2399,2021-08-31,Hamster Swap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2400,2021-08-31,PolyMiner,Other,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2401,2021-08-31,PolyMinecraft,Gaming / Metaverse,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2402,2021-08-31,NoMoreDogs,Gaming / Metaverse,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2403,,JoeBiden Finance,Other,KuCoin,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2404,2021-08-31,DonutDeFi,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2405,,KuCat Finance,Yield Aggregator,KuCoin,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2406,2021-08-31,Predator Swap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2407,2021-08-31,Ailuropodinae,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2408,,UNIRON Finance,Yield Aggregator,Fantom,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2409,2021-08-30,PolyCloud,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2410,2021-08-30,PolyGorilla,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2411,2021-08-30,PolyGarden,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2412,2021-08-30,Night Wolf,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2413,2021-08-30,BEESwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2414,2021-08-30,Polywater,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2415,2021-08-30,Astro Bunny Finance,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2416,2021-08-30,Helios.Cash,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2417,2021-08-30,Panda Matic,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2418,2021-08-30,Jester DeFi,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2419,2021-08-30,RabbitSwap Finance,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2420,2021-08-30,LavaSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2421,2021-08-03,Popsicle Finance,Yield Aggregator,Ethereum,20500000.0,0.0,0.0,Other,Exploit/Other,2021
2422,2021-08-30,OVNI Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2423,2021-08-30,Hippolygon,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2424,2021-08-30,Hotdog Cart Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2425,2021-08-30,Frog Farm,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2426,2021-08-30,BreadSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2427,2021-08-30,NekoCat,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2428,2021-08-30,The Apollo Project,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2429,2021-08-30,Lamp Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2430,,Hydra Blazar,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2431,2021-08-30,Royalflush Farm,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2432,2021-08-30,PolyYield,Yield Aggregator,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2433,2021-08-30,Poohswap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2434,2021-08-30,CarolinaReaper Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2435,2021-08-30,CatgeSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2436,2021-08-30,BBQ Swap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2437,,PolyHype,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2438,2021-08-30,Carousel Finance,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2439,2021-08-30,HermitSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2440,2021-08-30,TamagochiSwap,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2441,2021-08-30,Cardboard Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2442,,Polyninja.finance,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2443,,DragonBallSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2444,2021-08-30,Bengal Swap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2445,2021-08-30,KoalaDefi,Yield Aggregator,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2446,,Cheeseballs Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2447,2021-08-30,PoliEx Swap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2448,2021-08-30,CookieSwap Layer 2,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2449,2021-08-30,Duck Finance,Stablecoin,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2450,2021-08-30,Area51 DeFi,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2451,2021-08-30,Popit Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2452,2021-08-30,Blazar Finance,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2454,2021-08-30,PolyOrca,Exchange (DEX),Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2455,2021-08-30,2Pac Finance,Yield Aggregator,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2456,,Bapeswap,Exchange (DEX),Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2457,,Saturn Swap XYZ,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2458,2021-08-30,Beets Farm,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2459,2021-08-27,PolyWhat,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2460,2021-08-27,Pumpkin Swap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2461,2021-08-27,Chopper Finance,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2462,,CondoSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2463,2021-08-27,Basset Farm,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2464,2021-08-27,Oilrig Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2465,,PolyFlorida,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2466,,foodcourt.finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2467,2021-08-27,Alienswap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2468,2021-08-27,DinoSwap.farm,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2469,2021-08-27,Evilswap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2470,2021-08-27,Glockswap,Exchange (DEX),Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2471,2021-08-27,Shadowswap Finance,Exchange (DEX),Fantom,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2472,2021-08-27,PUGDOG INU,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2473,2021-08-27,Dino Finance,Exchange (DEX),Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2474,2021-08-27,Aura Finance,Exchange (DEX),Fantom,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2475,2021-08-27,PolyWeed,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2476,,Taba Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2477,2021-06-05,PolyButterfly,"Yield Aggregator,Exchange (DEX),Borrowing and Lending",Polygon,1500000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2478,2021-08-27,Dooog Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2479,,PolyIon,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2480,2021-08-27,PolyGold,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2481,2021-08-27,Polyvee Finance,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2482,2021-08-27,KingDefi.finance,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2483,2021-08-27,Astro Yield,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2484,2021-08-27,RavenSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2486,2021-08-27,Zombies Farm,Gaming / Metaverse,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2487,2021-08-27,Haikyu,NFT,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2488,2021-08-04,Wault Finance,Yield Aggregator,Binance,800000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2489,2021-05-26,Merlin Labs,Yield Aggregator,Binance,680000.0,0.0,0.0,Other,Exploit/Other,2021
2490,2021-05-27,Merlin Labs,Other,Binance,550000.0,0.0,0.0,Other,Exploit/Other,2021
2491,2021-06-29,Merlin Labs,Yield Aggregator,Binance,333825.0,0.0,0.0,Other,Exploit/Other,2021
2492,2021-08-27,Cobrafinance.org,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2493,,MerlinLab,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2494,2021-08-26,Fish Token,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2495,2021-08-26,Mummy Token,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2496,2021-08-26,Missile,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2497,2021-08-26,Pumaswap Token,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2498,2021-08-26,Zenko,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2499,2021-08-26,Polyfox.finance,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2500,2021-08-26,SeaShell.Financ,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2501,2021-08-26,DogX Token,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2503,2021-08-26,Axe Token,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2504,2021-08-26,WindSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2505,2021-08-26,Raccoon Swap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2506,2021-08-26,Uranium U92,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2507,2021-08-26,Dragonfly,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2508,2021-08-26,Mortal Kombat,NFT,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2509,2021-08-26,Vine Protocol,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2510,2021-08-26,crocofi.org(CROCO),Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2511,2021-08-26,Elara Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2512,2021-08-26,MYSTERYToken,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2513,2021-08-26,BACON,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2514,2021-08-26,Snakedefi,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2515,2021-08-26,Original.finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2516,2021-08-26,Ozone Finance Token,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2517,2021-08-26,Aladdin,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2518,2021-08-26,NoaSwap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2519,2021-08-26,SunnyDefi finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2520,2021-08-26,Antisocial.finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2521,2021-08-26,RUM COIN,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2522,2021-08-26,DunkSwap Token,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2523,2021-08-26,SAFU Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2524,2021-08-26,Deerdefi,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2525,2021-08-26,Geckoswap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2527,,Durianswap,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2528,2021-08-25,Delicacydefi,Yield Aggregator,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2529,2021-08-25,Rick.finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2530,2021-08-25,SageSwap Token,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2531,2021-08-25,Demeter Chain,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2532,2021-08-25,Tripland,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2533,2021-08-25,SaturnSwap Token,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2534,2021-08-25,Meowswap Token,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2535,2021-08-25,BoobsDefi,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2536,2021-08-25,Pablo Escobar,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2537,,Goldbar.finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
2538,2021-08-25,Kingdomswap,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2539,,JI Finance,Token,Ethereum,0.0,0.0,0.0,Abandoned,Exit Scam/Abandoned,
2540,2021-05-08,Rari Capital,Yield Aggregator,Ethereum,15723948.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2541,2021-05-22,Bogged Finance,Exchange (DEX),Binance,3642100.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2542,2021-06-21,Impossible Finance,Other,Binance,660657.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2543,2021-08-10,Poly Network,Other,Ethereum,602189570.0,0.0,602189570.0,Other,Exploit/Other,2021
2545,2020-09-29,Eminence Finance,Gaming / Metaverse,Ethereum,15113001.0,0.0,8000000.0,Flash Loan Attack,Exploit/Flash Loan Attack,2020
2546,2020-12-28,Cover Protocol,Other,Ethereum,9400000.0,0.0,3200000.0,Other,Exploit/Other,2020
2547,2021-02-08,BT.Finance,Yield Aggregator,Ethereum,1867271.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2548,2021-02-08,GROWTH DeFi,Yield Aggregator,Ethereum,1401772.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2549,2018-07-09,Bancor,Exchange (DEX),Ethereum,23500000.0,0.0,0.0,Other,Exploit/Other,2018
2550,2020-06-18,Bancor,Exchange (DEX),Ethereum,135229.0,0.0,0.0,Other,Exploit/Other,2020
2551,2021-07-30,Levyathan,Other,Binance,1500000.0,0.0,0.0,Other,Exploit/Other,2021
2552,2021-07-15,THORChain,Exchange (DEX),Ethereum,4364612.0,0.0,0.0,Other,Exploit/Other,2021
2553,2021-07-22,THORChain,Exchange (DEX),Ethereum,8000000.0,0.0,0.0,Other,Exploit/Other,2021
2554,2021-03-01,FURUCOMBO,"Yield Aggregator,Other",Ethereum,14000000.0,0.0,0.0,Other,Exploit/Other,2021
2555,2021-03-09,DODO,Exchange (DEX),Ethereum,3800000.0,0.0,3100000.0,Other,Exploit/Other,2021
2556,2021-08-12,DAO Maker,"Stablecoin,Other",Ethereum,6884420.0,0.0,0.0,Other,Exploit/Other,2021
2558,2021-08-10,Punk Protocol,NFT,,8900000.0,0.0,0.0,Other,Exploit/Other,2021
2559,2021-08-11,Maze Protocol,Borrowing and Lending,,4000000.0,0.0,3800000.0,Other,Exploit/Other,2021
2560,2021-08-15,Red Rose Finance,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2561,2021-08-14,0xNinja,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2562,2021-08-12,Rimau Finance,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2563,2021-08-12,Happy Frog Finance,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2564,2021-08-09,VIVAToken,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2565,2021-08-08,Photon-Swap,Exchange (DEX),,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2566,2021-08-11,PolyMind,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2567,2021-08-08,BeaverSwap.finance,Exchange (DEX),,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2568,2021-08-10,Yoshi Defi,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2569,2021-08-05,Planetswap Uranus,Exchange (DEX),,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2570,2021-08-03,Corgi Finance,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2571,2021-08-14,YFARM,Yield Aggregator,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2572,2021-08-14,FASTSWAP,Exchange (DEX),,290738.0,0.0,0.0,Other,Exploit/Other,2021
2573,2021-08-16,XSURGE,Stablecoin,,5570000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2576,2021-08-16,Pirate Farm,Yield Aggregator,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2577,2020-12-17,Tetris Finance,Yield Aggregator,,217507.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
2578,2020-10-28,SharkTron,Exchange (DEX),,10000000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
2579,2020-12-31,RIFT Token,Token,,59040.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
2580,2020-04-19,Lendf.Me,Borrowing and Lending,,25236849.0,0.0,25236849.0,Other,Exploit/Other,2020
2581,2020-04-24,Hegic,Other,,47765.0,0.0,47765.0,Other,Exploit/Other,2020
2583,2021-07-11,ChainSwap,Bridge,,4400000.0,0.0,0.0,Other,Exploit/Other,2021
2584,2021-07-02,ChainSwap,Bridge,,800000.0,0.0,0.0,Other,Exploit/Other,2021
2585,2020-08-04,opyn,Other,,371260.0,0.0,371260.0,Other,Exploit/Other,2020
2586,2020-09-03,Soft Yearn Finance,Yield Aggregator,,281382.0,0.0,0.0,Other,Exploit/Other,2020
2587,2021-05-24,AutoSharkFinance,Exchange (DEX),,759046.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2588,2021-08-18,Pinecone Finance,Borrowing and Lending,,200000.0,0.0,0.0,Other,Exploit/Other,2021
2589,2021-07-28,PolyYeld Finance,Yield Aggregator,,250000.0,0.0,0.0,Other,Exploit/Other,2021
2590,2020-11-04,Percent Finance,Borrowing and Lending,,1900000.0,0.0,0.0,Other,Exploit/Other,2020
2591,2021-05-18,Venus,Borrowing and Lending,,77000000.0,0.0,0.0,Oracle Issue,Exploit/Oracle Issue,2021
2592,2021-06-16,Iron Finance,Token,,0.0,0.0,0.0,Other,Exploit/Other,2021
2593,2020-03-16,Iron Finance,Stablecoin,,170000.0,0.0,0.0,Other,Exploit/Other,2020
2594,2020-08-13,Yam DAO,Token,,750000.0,0.0,0.0,Other,Exploit/Other,2020
2595,2021-08-29,xToken,Token,,4500000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2021
2596,2021-08-31,Cream Finance,Borrowing and Lending,,36154954.0,0.0,0.0,Other,Exploit/Other,2021
2597,2021-08-04,Casper DeFi,Yield Aggregator,,172411.0,0.0,190383.0,Other,Exploit/Other,2021
2600,2021-08-20,Luna Yield,Yield Aggregator,Solana,6709834.0,0.0,4025900.0,Rugpull,Exit Scam/Rugpull,2021
2601,2021-09-03,Polysafemoon,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2602,2021-09-03,Pikachu Swap,Exchange (DEX),,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2603,2021-09-03,Fire Swap,Exchange (DEX),,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2604,2021-09-03,PolyApe Token,NFT,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2605,2021-09-03,Golden Bar Farm,Yield Aggregator,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2606,2021-09-03,Fisherman Finance,Exchange (DEX),,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2607,2021-09-03,Stonks Token,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
2608,2021-09-03,Rapture,Token,,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2021
